scenario_id,method,hardware_profile,environment,range_bin_lower_m,range_bin_upper_m,attempted_fixes,valid_fixes,measurement_bias_m,measurement_rmse_m,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,p50_m,p90_m,p95_m,p99_m,availability,dropout_rate,los_fraction,nlos_fraction,evidence_evidence_type,evidence_source_name,evidence_source_url,evidence_source_scope,evidence_retrieved_date,evidence_confidence,evidence_caveats
scenario-000025,TDOA,Semtech SX1280,20x20x6m,10,20,60,60,2891.1600614706135,13728.476515964017,19696.146816778448,343707.91723464685,344271.7975222585,17171.76774096758,115354.81320690847,237748.72459521133,1565057.4648329352,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000025,TDOA,Semtech SX1280,20x20x6m,20,30,20,20,6869.105710576581,16712.757941917058,25801.719038003517,28180.475533963523,38208.217789323666,8.656634065609921,72056.47794878935,104044.12989060351,106313.63116638425,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000026,TDOA,Semtech SX1280,20x20x6m,5,10,20,20,-5440.268715072669,17022.161462049546,21431.65715784003,447346.8067180507,447859.8903779709,11.702261491747144,253999.8416047514,1302838.7964014667,1478393.7535152908,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000026,TDOA,Semtech SX1280,20x20x6m,10,20,60,60,2891.1600614706135,13728.476515964017,19696.146816778448,343707.91723464685,344271.7975222585,17171.76774096758,115354.81320690847,237748.72459521133,1565057.4648329352,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000026,TDOA,Semtech SX1280,20x20x6m,20,30,20,20,6869.105710576581,16712.757941917058,25801.719038003517,28180.475533963523,38208.217789323666,8.656634065609921,72056.47794878935,104044.12989060351,106313.63116638425,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000027,TDOA,Semtech SX1280,20x20x6m,5,10,20,20,-5440.268715072669,17022.161462049546,21431.65715784003,447346.8067180507,447859.8903779709,11.702261491747144,253999.8416047514,1302838.7964014667,1478393.7535152908,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000027,TDOA,Semtech SX1280,20x20x6m,10,20,60,60,2891.1600614706135,13728.476515964017,19696.146816778448,343707.91723464685,344271.7975222585,17171.76774096758,115354.81320690847,237748.72459521133,1565057.4648329352,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000027,TDOA,Semtech SX1280,20x20x6m,20,30,20,20,6869.105710576581,16712.757941917058,25801.719038003517,28180.475533963523,38208.217789323666,8.656634065609921,72056.47794878935,104044.12989060351,106313.63116638425,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000028,SX1280_RANGING,Semtech SX1280,20x20x6m,5,10,20,20,-1.2828599749732985,2.2879646176414745,4.045972439521384,5.873391902707864,7.132084227220043,7.07172509822583,9.818077901765578,10.388127779919136,11.003985523713277,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000028,SX1280_RANGING,Semtech SX1280,20x20x6m,10,20,60,60,-0.48570955050469594,2.4861662591299196,3.638324571281382,6.7273388347614835,7.648169289684941,7.46353086727854,10.231749401358913,10.51161968303135,11.27677830035459,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000028,SX1280_RANGING,Semtech SX1280,20x20x6m,20,30,20,20,1.350871044120343,2.6312644996179912,4.597188869026594,4.625204917371129,6.52124727526691,6.01284114545909,8.988553667962604,9.357199336038562,10.007205492232156,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000029,SX1280_RANGING,Semtech SX1280,20x20x6m,5,10,20,20,-1.2828599749732985,2.2879646176414745,4.045972439521384,5.873391902707864,7.132084227220043,7.07172509822583,9.818077901765578,10.388127779919136,11.003985523713277,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000029,SX1280_RANGING,Semtech SX1280,20x20x6m,10,20,60,60,-0.48570955050469594,2.4861662591299196,3.638324571281382,6.7273388347614835,7.648169289684941,7.46353086727854,10.231749401358913,10.51161968303135,11.27677830035459,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000029,SX1280_RANGING,Semtech SX1280,20x20x6m,20,30,20,20,1.350871044120343,2.6312644996179912,4.597188869026594,4.625204917371129,6.52124727526691,6.01284114545909,8.988553667962604,9.357199336038562,10.007205492232156,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000030,SX1280_RANGING,Semtech SX1280,20x20x6m,5,10,20,20,-1.2828599749732985,2.2879646176414745,4.045972439521384,5.873391902707864,7.132084227220043,7.07172509822583,9.818077901765578,10.388127779919136,11.003985523713277,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000030,SX1280_RANGING,Semtech SX1280,20x20x6m,10,20,60,60,-0.48570955050469594,2.4861662591299196,3.638324571281382,6.7273388347614835,7.648169289684941,7.46353086727854,10.231749401358913,10.51161968303135,11.27677830035459,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000030,SX1280_RANGING,Semtech SX1280,20x20x6m,20,30,20,20,1.350871044120343,2.6312644996179912,4.597188869026594,4.625204917371129,6.52124727526691,6.01284114545909,8.988553667962604,9.357199336038562,10.007205492232156,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000031,SX1280_RANGING,Semtech SX1280,20x20x6m,5,10,20,20,-1.2828599749732985,2.2879646176414745,4.045972439521384,5.873391902707864,7.132084227220043,7.07172509822583,9.818077901765578,10.388127779919136,11.003985523713277,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000031,SX1280_RANGING,Semtech SX1280,20x20x6m,10,20,60,60,-0.48570955050469594,2.4861662591299196,3.638324571281382,6.7273388347614835,7.648169289684941,7.46353086727854,10.231749401358913,10.51161968303135,11.27677830035459,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000031,SX1280_RANGING,Semtech SX1280,20x20x6m,20,30,20,20,1.350871044120343,2.6312644996179912,4.597188869026594,4.625204917371129,6.52124727526691,6.01284114545909,8.988553667962604,9.357199336038562,10.007205492232156,1.0,0.0,,,HARDWARE_CALIBRATED_MODEL,Bootstrap resample of Stuart Robinson SX1280 short-range errors,https://stuartsprojects.github.io/2019/04/26/Semtech-SX1280-2-4Ghz-LoRa-ranging-tranceivers.html,"Resampling model built from Stuart Robinson's six published short-range SX1280 ranging observations (0-250 m, one hardware/environment configuration). The model draws errors with replacement from those six values; it does not condition on range, bandwidth, spreading factor, center frequency, LOS/NLOS state, temperature, oscillator, orientation or hardware, because six unrepeated points cannot support fitting any of those dependencies. Treat this as a rough, small-sample stand-in for a real conditional error model, not a validated one. It must not be used to claim SX1280 accuracy at ranges outside 0-250 m.",,,
scenario-000032,UWB_SS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000032,UWB_SS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000032,UWB_SS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000033,UWB_SS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000033,UWB_SS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000033,UWB_SS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000034,UWB_SS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000034,UWB_SS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000034,UWB_SS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000035,UWB_SS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000035,UWB_SS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000035,UWB_SS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000036,UWB_DS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000036,UWB_DS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000036,UWB_DS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000037,UWB_DS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000037,UWB_DS_TWR,unspecified,20x20x6m,10,20,60,60,0.0021184786814484992,0.15291086345240404,0.23023790783263062,0.3317329980444387,0.40380227363735643,0.2915795798407598,0.6145688031371115,0.6579668048134822,0.8361379277015908,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000037,UWB_DS_TWR,unspecified,20x20x6m,20,30,20,20,-0.004147501735685033,0.11333652787841489,0.1922950489773568,0.4054863309868332,0.4487722701753838,0.20544897216794866,0.785992310881347,0.9204189937713725,1.0103141546356835,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
scenario-000038,UWB_DS_TWR,unspecified,20x20x6m,5,10,20,20,-0.030498717666309648,0.17199146267031762,0.22066280554468534,0.5061602703132584,0.5521687178702197,0.3175489254234088,0.8805601860949162,0.9046561869734644,1.0821325670198803,1.0,0.0,,,SIMULATED_MONTE_CARLO,Configured Gaussian/NLOS-bias range-error model,,"Synthetic model: N(0, 0.1500 m) range noise, plus a 0.500 m bias applied to a randomly selected 10% of attempts. Parameters come directly from this scenario's configuration, not from a measurement or a hardware-calibrated fit.",,,
